epoch,quantizer,tensor_type,bitwidth,log2_t,frac,bounded_range,sqnr_db,clip_rate
6,features.4.conv.1.0.weight_quantizer,weight,8,-0.5468,7,,41.23,0.0
6,features.4.conv.1.0.bias_quantizer,weight,8,4.9951,2,,37.74,0.0
6,features.4.conv.1.0.act_quantizer,act,8,4.0,2,"(0.0, None)",,
6,features.4.conv.2.weight_quantizer,weight,8,-0.9995,7,,36.83,0.0
6,features.4.conv.2.bias_quantizer,weight,8,4.8297,2,,42.78,0.0
6,features.4.conv.2.act_quantizer,act,8,5.4363,1,,,
6,features.5.conv.0.0.weight_quantizer,weight,8,-0.1109,7,,36.93,0.0
6,features.5.conv.0.0.bias_quantizer,weight,8,5.8769,1,,37.15,0.0
6,features.5.conv.0.0.act_quantizer,act,8,5.1619,1,"(0.0, None)",,
6,features.5.conv.1.0.weight_quantizer,weight,8,0.0534,6,,34.02,0.0
6,features.5.conv.1.0.bias_quantizer,weight,8,5.771,1,,31.55,0.00521
6,features.5.conv.1.0.act_quantizer,act,8,5.1676,1,"(0.0, None)",,
6,features.5.conv.2.weight_quantizer,weight,8,0.4731,6,,31.73,0.0
6,features.5.conv.2.bias_quantizer,weight,8,4.1699,2,,39.08,0.0
6,features.5.conv.2.act_quantizer,act,8,5.7362,1,,,
6,features.6.conv.0.0.weight_quantizer,weight,8,0.7887,6,,30.62,0.0
6,features.6.conv.0.0.bias_quantizer,weight,8,5.6202,1,,35.66,0.0
6,features.6.conv.0.0.act_quantizer,act,8,6.3514,0,"(0.0, None)",,
6,features.6.conv.1.0.weight_quantizer,weight,8,0.3961,6,,34.51,0.0
6,features.6.conv.1.0.bias_quantizer,weight,8,5.4851,1,,35.05,0.0
6,features.6.conv.1.0.act_quantizer,act,8,6.677,0,"(0.0, None)",,
6,features.6.conv.2.weight_quantizer,weight,8,0.0705,6,,31.14,0.0
6,features.6.conv.2.bias_quantizer,weight,8,5.0518,1,,36.11,0.0
6,features.6.conv.2.act_quantizer,act,8,6.5805,0,,,
6,features.7.conv.0.0.weight_quantizer,weight,8,-1.0283,8,,39.84,0.0
6,features.7.conv.0.0.bias_quantizer,weight,8,4.4454,2,,35.09,0.0
6,features.7.conv.0.0.act_quantizer,act,8,4.7538,2,"(0.0, None)",,
6,features.7.conv.1.0.weight_quantizer,weight,8,-0.0294,7,,39.98,0.0
6,features.7.conv.1.0.bias_quantizer,weight,8,4.5263,2,,41.0,0.0
6,features.7.conv.1.0.act_quantizer,act,8,4.9683,2,"(0.0, None)",,
6,features.7.conv.2.weight_quantizer,weight,8,-1.0,8,,40.18,0.00024
6,features.7.conv.2.bias_quantizer,weight,8,4.9443,2,,43.33,0.0
6,features.7.conv.2.act_quantizer,act,8,4.8689,2,,,
6,features.8.conv.0.0.weight_quantizer,weight,8,-0.3871,7,,34.6,0.0
6,features.8.conv.0.0.bias_quantizer,weight,8,5.7829,1,,35.19,0.0
6,features.8.conv.0.0.act_quantizer,act,8,5.9396,1,"(0.0, None)",,
6,features.8.conv.1.0.weight_quantizer,weight,8,-0.0561,7,,38.75,0.0
6,features.8.conv.1.0.bias_quantizer,weight,8,4.791,2,,12.63,0.0026
6,features.8.conv.1.0.act_quantizer,act,8,4.3006,2,"(0.0, None)",,
6,features.8.conv.2.weight_quantizer,weight,8,0.1247,6,,28.08,0.0
6,features.8.conv.2.bias_quantizer,weight,8,3.8487,3,,40.31,0.0
6,features.8.conv.2.act_quantizer,act,8,4.7175,2,,,
6,features.9.conv.0.0.weight_quantizer,weight,8,-0.9796,7,,34.68,0.0
6,features.9.conv.0.0.bias_quantizer,weight,8,4.6043,2,,39.75,0.0
6,features.9.conv.0.0.act_quantizer,act,8,5.5879,1,"(0.0, None)",,
6,features.9.conv.1.0.weight_quantizer,weight,8,-0.1833,7,,38.6,0.0
6,features.9.conv.1.0.bias_quantizer,weight,8,4.9394,2,,35.03,0.0
6,features.9.conv.1.0.act_quantizer,act,8,4.1711,2,"(0.0, None)",,
6,features.9.conv.2.weight_quantizer,weight,8,-0.1474,7,,35.15,0.0
6,features.9.conv.2.bias_quantizer,weight,8,3.4471,3,,42.8,0.0
6,features.9.conv.2.act_quantizer,act,8,4.2319,2,,,
6,features.10.conv.0.0.weight_quantizer,weight,8,-0.3155,7,,34.75,0.0
6,features.10.conv.0.0.bias_quantizer,weight,8,5.066,1,,34.38,0.0
6,features.10.conv.0.0.act_quantizer,act,8,5.8401,1,"(0.0, None)",,
6,features.10.conv.1.0.weight_quantizer,weight,8,-0.0149,7,,38.7,0.0
6,features.10.conv.1.0.bias_quantizer,weight,8,6.4531,0,,18.63,0.0026
6,features.10.conv.1.0.act_quantizer,act,8,5.3732,1,"(0.0, None)",,
6,features.10.conv.2.weight_quantizer,weight,8,-0.0955,7,,35.12,0.0
6,features.10.conv.2.bias_quantizer,weight,8,3.6391,3,,42.6,0.0
6,features.10.conv.2.act_quantizer,act,8,4.8706,2,,,
6,features.11.conv.0.0.weight_quantizer,weight,8,-1.0287,8,,38.88,0.0
6,features.11.conv.0.0.bias_quantizer,weight,8,5.3175,1,,29.86,0.0
6,features.11.conv.0.0.act_quantizer,act,8,5.0001,1,"(0.0, None)",,
6,features.11.conv.1.0.weight_quantizer,weight,8,-0.7709,7,,36.23,0.0
6,features.11.conv.1.0.bias_quantizer,weight,8,4.833,2,,34.53,0.0
6,features.11.conv.1.0.act_quantizer,act,8,4.9664,2,"(0.0, None)",,
6,features.11.conv.2.weight_quantizer,weight,8,-1.0,8,,39.73,5e-05
6,features.11.conv.2.bias_quantizer,weight,8,4.9621,2,,39.62,0.0
6,features.11.conv.2.act_quantizer,act,8,4.8265,2,,,
6,features.12.conv.0.0.weight_quantizer,weight,8,-0.7787,7,,34.41,0.0
6,features.12.conv.0.0.bias_quantizer,weight,8,4.2607,2,,36.57,0.0
6,features.12.conv.0.0.act_quantizer,act,8,5.5485,1,"(0.0, None)",,
6,features.12.conv.1.0.weight_quantizer,weight,8,-0.595,7,,38.28,0.0
6,features.12.conv.1.0.bias_quantizer,weight,8,3.7648,3,,38.3,0.0
6,features.12.conv.1.0.act_quantizer,act,8,5.4941,1,"(0.0, None)",,
6,features.12.conv.2.weight_quantizer,weight,8,-1.0,7,,34.53,0.0
6,features.12.conv.2.bias_quantizer,weight,8,3.8044,3,,42.79,0.0
6,features.12.conv.2.act_quantizer,act,8,4.9505,2,,,
6,features.13.conv.0.0.weight_quantizer,weight,8,-0.672,7,,34.46,0.0
6,features.13.conv.0.0.bias_quantizer,weight,8,5.1726,1,,32.3,0.0
6,features.13.conv.0.0.act_quantizer,act,8,5.6741,1,"(0.0, None)",,
6,features.13.conv.1.0.weight_quantizer,weight,8,-0.4827,7,,38.71,0.0
6,features.13.conv.1.0.bias_quantizer,weight,8,4.3879,2,,36.62,0.0
6,features.13.conv.1.0.act_quantizer,act,8,6.2296,0,"(0.0, None)",,
6,features.13.conv.2.weight_quantizer,weight,8,-0.4743,7,,35.12,0.0
6,features.13.conv.2.bias_quantizer,weight,8,4.2663,2,,39.74,0.0
6,features.13.conv.2.act_quantizer,act,8,5.5898,1,,,
6,features.14.conv.0.0.weight_quantizer,weight,8,-1.4412,8,,37.27,0.0
6,features.14.conv.0.0.bias_quantizer,weight,8,5.9977,1,,30.39,0.00174
6,features.14.conv.0.0.act_quantizer,act,8,5.9994,1,"(0.0, None)",,
6,features.14.conv.1.0.weight_quantizer,weight,8,-1.4125,8,,44.07,0.0
6,features.14.conv.1.0.bias_quantizer,weight,8,5.0108,1,,32.28,0.0
6,features.14.conv.1.0.act_quantizer,act,8,5.1348,1,"(0.0, None)",,
6,features.14.conv.2.weight_quantizer,weight,8,-1.676,8,,38.8,0.0
6,features.14.conv.2.bias_quantizer,weight,8,4.5981,2,,40.39,0.0
6,features.14.conv.2.act_quantizer,act,8,4.0906,2,,,
6,features.15.conv.0.0.weight_quantizer,weight,8,-0.854,7,,33.0,0.0
6,features.15.conv.0.0.bias_quantizer,weight,8,4.1557,2,,37.34,0.0
6,features.15.conv.0.0.act_quantizer,act,8,6.1717,0,"(0.0, None)",,
6,features.15.conv.1.0.weight_quantizer,weight,8,-1.0,7,,37.78,0.0
6,features.15.conv.1.0.bias_quantizer,weight,8,4.6502,2,,20.0,0.00104
6,features.15.conv.1.0.act_quantizer,act,8,5.4235,1,"(0.0, None)",,
6,features.15.conv.2.weight_quantizer,weight,8,-0.9017,7,,33.13,0.0
6,features.15.conv.2.bias_quantizer,weight,8,3.385,3,,40.34,0.0
6,features.15.conv.2.act_quantizer,act,8,4.8599,2,,,
6,features.16.conv.0.0.weight_quantizer,weight,8,-0.3196,7,,33.84,1e-05
6,features.16.conv.0.0.bias_quantizer,weight,8,5.0,1,,34.91,0.0
6,features.16.conv.0.0.act_quantizer,act,8,5.8992,1,"(0.0, None)",,
6,features.16.conv.1.0.weight_quantizer,weight,8,-0.0118,7,,36.65,0.00046
6,features.16.conv.1.0.bias_quantizer,weight,8,5.0,1,,36.36,0.0
6,features.16.conv.1.0.act_quantizer,act,8,4.2722,2,"(0.0, None)",,
6,features.16.conv.2.weight_quantizer,weight,8,-0.3553,7,,34.79,3e-05
6,features.16.conv.2.bias_quantizer,weight,8,4.4462,2,,40.22,0.0
6,features.16.conv.2.act_quantizer,act,8,4.5861,2,,,
6,features.17.conv.0.0.weight_quantizer,weight,8,-1.275,8,,36.21,1e-05
6,features.17.conv.0.0.bias_quantizer,weight,8,4.2887,2,,34.42,0.0
6,features.17.conv.0.0.act_quantizer,act,8,5.8659,1,"(0.0, None)",,
6,features.17.conv.1.0.weight_quantizer,weight,8,-1.0225,8,,42.79,0.00023
6,features.17.conv.1.0.bias_quantizer,weight,8,4.0002,2,,34.18,0.0
6,features.17.conv.1.0.act_quantizer,act,8,3.0,3,"(0.0, None)",,
6,features.17.conv.2.weight_quantizer,weight,8,-2.0,8,,36.66,1e-05
6,features.17.conv.2.bias_quantizer,weight,8,3.739,3,,40.25,0.0
6,features.17.conv.2.act_quantizer,act,8,4.5156,2,,,
6,features.18.0.weight_quantizer,weight,8,-0.8427,7,,31.3,0.0
6,features.18.0.bias_quantizer,weight,8,2.6707,4,,48.68,0.0
6,features.18.0.act_quantizer,act,8,4.0709,2,"(0.0, None)",,
6,classifier.1.weight_quantizer,weight,8,-1.7694,8,,33.26,0.0
6,classifier.1.bias_quantizer,weight,8,-1.0041,8,,35.42,0.0
6,classifier.1.act_quantizer,act,8,4.0,2,,,
6,add.quantizer,act,8,6.4037,0,,,
6,add_1.quantizer,act,8,6.9867,0,,,
6,add_2.quantizer,act,8,6.5508,0,,,
6,add_3.quantizer,act,8,5.5622,1,,,
6,add_4.quantizer,act,8,5.6298,1,,,
6,add_5.quantizer,act,8,5.4521,1,,,
6,add_6.quantizer,act,8,4.7415,2,,,
6,add_7.quantizer,act,8,5.0021,1,,,
6,add_8.quantizer,act,8,4.8097,2,,,
6,add_9.quantizer,act,8,4.6048,2,,,
6,adaptive_avg_pool2d.quantizer,act,8,3.326,3,,,
6,quant_stub.quantizer,act,8,1.0,5,,,
7,features.0.0.weight_quantizer,weight,8,1.0002,5,,36.24,0.0
7,features.0.0.bias_quantizer,weight,8,3.8275,3,,22.75,0.0625
7,features.0.0.act_quantizer,act,8,4.0,2,"(0.0, None)",,
7,features.1.conv.0.0.weight_quantizer,weight,8,0.0456,6,,41.51,0.0
7,features.1.conv.0.0.bias_quantizer,weight,8,4.0879,2,,34.96,0.0
7,features.1.conv.0.0.act_quantizer,act,8,4.272,2,"(0.0, None)",,
7,features.1.conv.1.weight_quantizer,weight,8,-0.9347,7,,41.75,0.0
7,features.1.conv.1.bias_quantizer,weight,8,4.398,2,,37.94,0.0
7,features.1.conv.1.act_quantizer,act,8,2.8582,4,,,
7,features.2.conv.0.0.weight_quantizer,weight,8,-0.4924,7,,41.85,0.0
7,features.2.conv.0.0.bias_quantizer,weight,8,4.0719,2,,37.18,0.0
7,features.2.conv.0.0.act_quantizer,act,8,3.5029,3,"(0.0, None)",,
7,features.2.conv.1.0.weight_quantizer,weight,8,0.0059,6,,39.3,0.0
7,features.2.conv.1.0.bias_quantizer,weight,8,6.052,0,,32.33,0.0
7,features.2.conv.1.0.act_quantizer,act,8,4.5593,2,"(0.0, None)",,
7,features.2.conv.2.weight_quantizer,weight,8,0.0372,6,,35.84,0.0
7,features.2.conv.2.bias_quantizer,weight,8,5.6428,1,,38.18,0.0
7,features.2.conv.2.act_quantizer,act,8,5.4188,1,,,
7,features.3.conv.0.0.weight_quantizer,weight,8,-0.2675,7,,38.73,0.0
7,features.3.conv.0.0.bias_quantizer,weight,8,5.1391,1,,38.07,0.0
7,features.3.conv.0.0.act_quantizer,act,8,6.1174,0,"(0.0, None)",,
7,features.3.conv.1.0.weight_quantizer,weight,8,-0.0063,7,,41.75,0.0
7,features.3.conv.1.0.bias_quantizer,weight,8,4.9513,2,,11.83,0.00694
7,features.3.conv.1.0.act_quantizer,act,8,5.8177,1,"(0.0, None)",,
7,features.3.conv.2.weight_quantizer,weight,8,-0.0,7,,40.26,0.00029
7,features.3.conv.2.bias_quantizer,weight,8,4.6384,2,,42.05,0.0
7,features.3.conv.2.act_quantizer,act,8,5.5154,1,,,
7,features.4.conv.0.0.weight_quantizer,weight,8,-0.2148,7,,35.25,0.0
7,features.4.conv.0.0.bias_quantizer,weight,8,4.1985,2,,36.61,0.0
7,features.4.conv.0.0.act_quantizer,act,8,5.1992,1,"(0.0, None)",,
7,features.4.conv.1.0.weight_quantizer,weight,8,-0.5468,7,,41.23,0.0
7,features.4.conv.1.0.bias_quantizer,weight,8,4.9951,2,,37.74,0.0
7,features.4.conv.1.0.act_quantizer,act,8,4.0,2,"(0.0, None)",,
7,features.4.conv.2.weight_quantizer,weight,8,-0.9995,7,,36.83,0.0
7,features.4.conv.2.bias_quantizer,weight,8,4.8297,2,,42.78,0.0
7,features.4.conv.2.act_quantizer,act,8,5.4363,1,,,
7,features.5.conv.0.0.weight_quantizer,weight,8,-0.1109,7,,36.93,0.0
7,features.5.conv.0.0.bias_quantizer,weight,8,5.8769,1,,37.15,0.0
7,features.5.conv.0.0.act_quantizer,act,8,5.1619,1,"(0.0, None)",,
7,features.5.conv.1.0.weight_quantizer,weight,8,0.0534,6,,34.02,0.0
7,features.5.conv.1.0.bias_quantizer,weight,8,5.771,1,,31.55,0.00521
7,features.5.conv.1.0.act_quantizer,act,8,5.1676,1,"(0.0, None)",,
7,features.5.conv.2.weight_quantizer,weight,8,0.4731,6,,31.73,0.0
7,features.5.conv.2.bias_quantizer,weight,8,4.1699,2,,39.08,0.0
7,features.5.conv.2.act_quantizer,act,8,5.7362,1,,,
7,features.6.conv.0.0.weight_quantizer,weight,8,0.7887,6,,30.62,0.0
7,features.6.conv.0.0.bias_quantizer,weight,8,5.6202,1,,35.66,0.0
7,features.6.conv.0.0.act_quantizer,act,8,6.3514,0,"(0.0, None)",,
7,features.6.conv.1.0.weight_quantizer,weight,8,0.3961,6,,34.51,0.0
7,features.6.conv.1.0.bias_quantizer,weight,8,5.4851,1,,35.05,0.0
7,features.6.conv.1.0.act_quantizer,act,8,6.677,0,"(0.0, None)",,
7,features.6.conv.2.weight_quantizer,weight,8,0.0705,6,,31.14,0.0
7,features.6.conv.2.bias_quantizer,weight,8,5.0518,1,,36.11,0.0
7,features.6.conv.2.act_quantizer,act,8,6.5805,0,,,
7,features.7.conv.0.0.weight_quantizer,weight,8,-1.0283,8,,39.84,0.0
7,features.7.conv.0.0.bias_quantizer,weight,8,4.4454,2,,35.09,0.0
7,features.7.conv.0.0.act_quantizer,act,8,4.7538,2,"(0.0, None)",,
7,features.7.conv.1.0.weight_quantizer,weight,8,-0.0294,7,,39.98,0.0
7,features.7.conv.1.0.bias_quantizer,weight,8,4.5263,2,,41.0,0.0
7,features.7.conv.1.0.act_quantizer,act,8,4.9683,2,"(0.0, None)",,
7,features.7.conv.2.weight_quantizer,weight,8,-1.0,8,,40.18,0.00024
7,features.7.conv.2.bias_quantizer,weight,8,4.9443,2,,43.33,0.0
7,features.7.conv.2.act_quantizer,act,8,4.8689,2,,,
7,features.8.conv.0.0.weight_quantizer,weight,8,-0.3871,7,,34.6,0.0
7,features.8.conv.0.0.bias_quantizer,weight,8,5.7829,1,,35.19,0.0
7,features.8.conv.0.0.act_quantizer,act,8,5.9396,1,"(0.0, None)",,
7,features.8.conv.1.0.weight_quantizer,weight,8,-0.0561,7,,38.75,0.0
7,features.8.conv.1.0.bias_quantizer,weight,8,4.791,2,,12.63,0.0026
7,features.8.conv.1.0.act_quantizer,act,8,4.3006,2,"(0.0, None)",,
7,features.8.conv.2.weight_quantizer,weight,8,0.1247,6,,28.08,0.0
7,features.8.conv.2.bias_quantizer,weight,8,3.8487,3,,40.31,0.0
7,features.8.conv.2.act_quantizer,act,8,4.7175,2,,,
7,features.9.conv.0.0.weight_quantizer,weight,8,-0.9796,7,,34.68,0.0
7,features.9.conv.0.0.bias_quantizer,weight,8,4.6043,2,,39.75,0.0
7,features.9.conv.0.0.act_quantizer,act,8,5.5879,1,"(0.0, None)",,
7,features.9.conv.1.0.weight_quantizer,weight,8,-0.1833,7,,38.6,0.0
7,features.9.conv.1.0.bias_quantizer,weight,8,4.9394,2,,35.03,0.0
7,features.9.conv.1.0.act_quantizer,act,8,4.1711,2,"(0.0, None)",,
7,features.9.conv.2.weight_quantizer,weight,8,-0.1474,7,,35.15,0.0
7,features.9.conv.2.bias_quantizer,weight,8,3.4471,3,,42.8,0.0
7,features.9.conv.2.act_quantizer,act,8,4.2319,2,,,
7,features.10.conv.0.0.weight_quantizer,weight,8,-0.3155,7,,34.75,0.0
7,features.10.conv.0.0.bias_quantizer,weight,8,5.066,1,,34.38,0.0
7,features.10.conv.0.0.act_quantizer,act,8,5.8401,1,"(0.0, None)",,
7,features.10.conv.1.0.weight_quantizer,weight,8,-0.0149,7,,38.7,0.0
7,features.10.conv.1.0.bias_quantizer,weight,8,6.4531,0,,18.63,0.0026
7,features.10.conv.1.0.act_quantizer,act,8,5.3732,1,"(0.0, None)",,
7,features.10.conv.2.weight_quantizer,weight,8,-0.0955,7,,35.12,0.0
7,features.10.conv.2.bias_quantizer,weight,8,3.6391,3,,42.6,0.0
7,features.10.conv.2.act_quantizer,act,8,4.8706,2,,,
7,features.11.conv.0.0.weight_quantizer,weight,8,-1.0287,8,,38.88,0.0
7,features.11.conv.0.0.bias_quantizer,weight,8,5.3175,1,,29.86,0.0
7,features.11.conv.0.0.act_quantizer,act,8,5.0001,1,"(0.0, None)",,
7,features.11.conv.1.0.weight_quantizer,weight,8,-0.7709,7,,36.23,0.0
7,features.11.conv.1.0.bias_quantizer,weight,8,4.833,2,,34.53,0.0
7,features.11.conv.1.0.act_quantizer,act,8,4.9664,2,"(0.0, None)",,
7,features.11.conv.2.weight_quantizer,weight,8,-1.0,8,,39.73,5e-05
7,features.11.conv.2.bias_quantizer,weight,8,4.9621,2,,39.62,0.0
7,features.11.conv.2.act_quantizer,act,8,4.8265,2,,,
7,features.12.conv.0.0.weight_quantizer,weight,8,-0.7787,7,,34.41,0.0
7,features.12.conv.0.0.bias_quantizer,weight,8,4.2607,2,,36.57,0.0
7,features.12.conv.0.0.act_quantizer,act,8,5.5485,1,"(0.0, None)",,
7,features.12.conv.1.0.weight_quantizer,weight,8,-0.595,7,,38.28,0.0
7,features.12.conv.1.0.bias_quantizer,weight,8,3.7648,3,,38.3,0.0
7,features.12.conv.1.0.act_quantizer,act,8,5.4941,1,"(0.0, None)",,
7,features.12.conv.2.weight_quantizer,weight,8,-1.0,7,,34.53,0.0
7,features.12.conv.2.bias_quantizer,weight,8,3.8044,3,,42.79,0.0
7,features.12.conv.2.act_quantizer,act,8,4.9505,2,,,
7,features.13.conv.0.0.weight_quantizer,weight,8,-0.672,7,,34.46,0.0
7,features.13.conv.0.0.bias_quantizer,weight,8,5.1726,1,,32.3,0.0
7,features.13.conv.0.0.act_quantizer,act,8,5.6741,1,"(0.0, None)",,
7,features.13.conv.1.0.weight_quantizer,weight,8,-0.4827,7,,38.71,0.0
7,features.13.conv.1.0.bias_quantizer,weight,8,4.3879,2,,36.62,0.0
7,features.13.conv.1.0.act_quantizer,act,8,6.2296,0,"(0.0, None)",,
7,features.13.conv.2.weight_quantizer,weight,8,-0.4743,7,,35.12,0.0
7,features.13.conv.2.bias_quantizer,weight,8,4.2663,2,,39.74,0.0
7,features.13.conv.2.act_quantizer,act,8,5.5898,1,,,
7,features.14.conv.0.0.weight_quantizer,weight,8,-1.4412,8,,37.27,0.0
7,features.14.conv.0.0.bias_quantizer,weight,8,5.9977,1,,30.39,0.00174
7,features.14.conv.0.0.act_quantizer,act,8,5.9994,1,"(0.0, None)",,
7,features.14.conv.1.0.weight_quantizer,weight,8,-1.4125,8,,44.07,0.0
7,features.14.conv.1.0.bias_quantizer,weight,8,5.0108,1,,32.28,0.0
7,features.14.conv.1.0.act_quantizer,act,8,5.1348,1,"(0.0, None)",,
7,features.14.conv.2.weight_quantizer,weight,8,-1.676,8,,38.8,0.0
7,features.14.conv.2.bias_quantizer,weight,8,4.5981,2,,40.39,0.0
7,features.14.conv.2.act_quantizer,act,8,4.0906,2,,,
7,features.15.conv.0.0.weight_quantizer,weight,8,-0.854,7,,33.0,0.0
7,features.15.conv.0.0.bias_quantizer,weight,8,4.1557,2,,37.34,0.0
7,features.15.conv.0.0.act_quantizer,act,8,6.1717,0,"(0.0, None)",,
7,features.15.conv.1.0.weight_quantizer,weight,8,-1.0,7,,37.78,0.0
7,features.15.conv.1.0.bias_quantizer,weight,8,4.6502,2,,20.0,0.00104
7,features.15.conv.1.0.act_quantizer,act,8,5.4235,1,"(0.0, None)",,
7,features.15.conv.2.weight_quantizer,weight,8,-0.9017,7,,33.13,0.0
7,features.15.conv.2.bias_quantizer,weight,8,3.385,3,,40.34,0.0
7,features.15.conv.2.act_quantizer,act,8,4.8599,2,,,
7,features.16.conv.0.0.weight_quantizer,weight,8,-0.3196,7,,33.84,1e-05
7,features.16.conv.0.0.bias_quantizer,weight,8,5.0,1,,34.91,0.0
7,features.16.conv.0.0.act_quantizer,act,8,5.8992,1,"(0.0, None)",,
7,features.16.conv.1.0.weight_quantizer,weight,8,-0.0118,7,,36.65,0.00046
7,features.16.conv.1.0.bias_quantizer,weight,8,5.0,1,,36.36,0.0
7,features.16.conv.1.0.act_quantizer,act,8,4.2722,2,"(0.0, None)",,
7,features.16.conv.2.weight_quantizer,weight,8,-0.3553,7,,34.79,3e-05
7,features.16.conv.2.bias_quantizer,weight,8,4.4462,2,,40.22,0.0
7,features.16.conv.2.act_quantizer,act,8,4.5861,2,,,
7,features.17.conv.0.0.weight_quantizer,weight,8,-1.275,8,,36.21,1e-05
7,features.17.conv.0.0.bias_quantizer,weight,8,4.2887,2,,34.42,0.0
7,features.17.conv.0.0.act_quantizer,act,8,5.8659,1,"(0.0, None)",,
7,features.17.conv.1.0.weight_quantizer,weight,8,-1.0225,8,,42.79,0.00023
7,features.17.conv.1.0.bias_quantizer,weight,8,4.0002,2,,34.18,0.0
7,features.17.conv.1.0.act_quantizer,act,8,3.0,3,"(0.0, None)",,
7,features.17.conv.2.weight_quantizer,weight,8,-2.0,8,,36.66,1e-05
7,features.17.conv.2.bias_quantizer,weight,8,3.739,3,,40.25,0.0
7,features.17.conv.2.act_quantizer,act,8,4.5156,2,,,
7,features.18.0.weight_quantizer,weight,8,-0.8427,7,,31.3,0.0
7,features.18.0.bias_quantizer,weight,8,2.6707,4,,48.68,0.0
7,features.18.0.act_quantizer,act,8,4.0709,2,"(0.0, None)",,
7,classifier.1.weight_quantizer,weight,8,-1.7694,8,,33.26,0.0
7,classifier.1.bias_quantizer,weight,8,-1.0041,8,,35.42,0.0
7,classifier.1.act_quantizer,act,8,4.0,2,,,
7,add.quantizer,act,8,6.4037,0,,,
7,add_1.quantizer,act,8,6.9867,0,,,
7,add_2.quantizer,act,8,6.5508,0,,,
7,add_3.quantizer,act,8,5.5622,1,,,
7,add_4.quantizer,act,8,5.6298,1,,,
7,add_5.quantizer,act,8,5.4521,1,,,
7,add_6.quantizer,act,8,4.7415,2,,,
7,add_7.quantizer,act,8,5.0021,1,,,
7,add_8.quantizer,act,8,4.8097,2,,,
7,add_9.quantizer,act,8,4.6048,2,,,
7,adaptive_avg_pool2d.quantizer,act,8,3.326,3,,,
7,quant_stub.quantizer,act,8,1.0,5,,,
8,features.0.0.weight_quantizer,weight,8,1.0002,5,,36.24,0.0
8,features.0.0.bias_quantizer,weight,8,3.8275,3,,22.75,0.0625
8,features.0.0.act_quantizer,act,8,4.0,2,"(0.0, None)",,
8,features.1.conv.0.0.weight_quantizer,weight,8,0.0456,6,,41.51,0.0
8,features.1.conv.0.0.bias_quantizer,weight,8,4.0879,2,,34.96,0.0
8,features.1.conv.0.0.act_quantizer,act,8,4.272,2,"(0.0, None)",,
8,features.1.conv.1.weight_quantizer,weight,8,-0.9347,7,,41.75,0.0
8,features.1.conv.1.bias_quantizer,weight,8,4.398,2,,37.94,0.0
8,features.1.conv.1.act_quantizer,act,8,2.8582,4,,,
8,features.2.conv.0.0.weight_quantizer,weight,8,-0.4924,7,,41.85,0.0
8,features.2.conv.0.0.bias_quantizer,weight,8,4.0719,2,,37.18,0.0
8,features.2.conv.0.0.act_quantizer,act,8,3.5029,3,"(0.0, None)",,
8,features.2.conv.1.0.weight_quantizer,weight,8,0.0059,6,,39.3,0.0
8,features.2.conv.1.0.bias_quantizer,weight,8,6.052,0,,32.33,0.0
8,features.2.conv.1.0.act_quantizer,act,8,4.5593,2,"(0.0, None)",,
8,features.2.conv.2.weight_quantizer,weight,8,0.0372,6,,35.84,0.0
8,features.2.conv.2.bias_quantizer,weight,8,5.6428,1,,38.18,0.0
8,features.2.conv.2.act_quantizer,act,8,5.4188,1,,,
8,features.3.conv.0.0.weight_quantizer,weight,8,-0.2675,7,,38.73,0.0
8,features.3.conv.0.0.bias_quantizer,weight,8,5.1391,1,,38.07,0.0
8,features.3.conv.0.0.act_quantizer,act,8,6.1174,0,"(0.0, None)",,
8,features.3.conv.1.0.weight_quantizer,weight,8,-0.0063,7,,41.75,0.0
8,features.3.conv.1.0.bias_quantizer,weight,8,4.9513,2,,11.83,0.00694
8,features.3.conv.1.0.act_quantizer,act,8,5.8177,1,"(0.0, None)",,
8,features.3.conv.2.weight_quantizer,weight,8,-0.0,7,,40.26,0.00029
8,features.3.conv.2.bias_quantizer,weight,8,4.6384,2,,42.05,0.0
8,features.3.conv.2.act_quantizer,act,8,5.5154,1,,,
8,features.4.conv.0.0.weight_quantizer,weight,8,-0.2148,7,,35.25,0.0
8,features.4.conv.0.0.bias_quantizer,weight,8,4.1985,2,,36.61,0.0
8,features.4.conv.0.0.act_quantizer,act,8,5.1992,1,"(0.0, None)",,
8,features.4.conv.1.0.weight_quantizer,weight,8,-0.5468,7,,41.23,0.0
8,features.4.conv.1.0.bias_quantizer,weight,8,4.9951,2,,37.74,0.0
8,features.4.conv.1.0.act_quantizer,act,8,4.0,2,"(0.0, None)",,
8,features.4.conv.2.weight_quantizer,weight,8,-0.9995,7,,36.83,0.0
8,features.4.conv.2.bias_quantizer,weight,8,4.8297,2,,42.78,0.0
8,features.4.conv.2.act_quantizer,act,8,5.4363,1,,,
8,features.5.conv.0.0.weight_quantizer,weight,8,-0.1109,7,,36.93,0.0
8,features.5.conv.0.0.bias_quantizer,weight,8,5.8769,1,,37.15,0.0
8,features.5.conv.0.0.act_quantizer,act,8,5.1619,1,"(0.0, None)",,
8,features.5.conv.1.0.weight_quantizer,weight,8,0.0534,6,,34.02,0.0
8,features.5.conv.1.0.bias_quantizer,weight,8,5.771,1,,31.55,0.00521
8,features.5.conv.1.0.act_quantizer,act,8,5.1676,1,"(0.0, None)",,
